C00029447|02112017|750|3|2050
C00029447|02172017|500|14|7025
C00029447|02192017|550|6|3700
C00029447|02122017|550|2|1100
C00029447|02182017|550|3|1650
C00029447|02052017|650|2|1300
C00029447|02262017|650|2|1300
C00029447|02102017|98|12|3423
C00029447|02202017|750|3|2250
C00029447|02042017|750|7|4850
C00089482|02102017|250|1|250
C00089482|02152017|225|2|450
C00089482|02092017|500|1|500
C00207258|02282017|175|8|1732
C00207258|02152017|100|1|100
C00207258|02162017|83|1|83
C00095869|02282017|95|13|1631
C00095869|02092017|1000|1|1000
C00095869|02062017|5000|8|34500
C00095869|02152017|95|13|1631
C00095869|02142017|625|2|1250
C00095869|02212017|2625|2|5250
C00095869|02222017|500|1|500
C00143743|02012017|25000|1|25000
C00143743|02022017|250|13|3950
C00143743|02032017|500|1|500
C00143743|02052017|70|3|595
C00143743|02072017|2500|3|8500
C00143743|02082017|2500|1|2500
C00143743|02092017|500|7|4340
C00143743|02222017|225|16|5275
C00143743|02232017|2500|3|13500
C00143743|02272017|1000|3|3600
C00143743|02162017|5015|2|10030
C00143743|02102017|1000|1|1000
C00143743|02112017|8|1|8
C00143743|02132017|1000|1|1000
C00143743|02142017|500|1|500
C00143743|02152017|1500|2|3000
C00143743|02282017|400|8|3760
C00547349|02182017|250|1|250
C00383489|02222017|192|7|1384
C00383489|02282017|2500|4|8500
C00172510|02022017|2500|1|2500
C00172510|02062017|250|1|250
C00172510|02282017|2000|3|4250
C00346353|02232017|75|7|3467
C00346353|02172017|75|2|150
C00258236|02032017|88|18|1884
C00258236|02172017|87|19|1928
C00236414|01272017|154|26|3991
C00236414|01032017|3500|2|7000
C00473249|02012017|500|7|3850
C00473249|02062017|500|2|1000
C00473249|02032017|375|4|1500
C00473249|02172017|500|5|4200
C00253260|02222017|100|2|200
C00253260|02232017|100|3|500
C00253260|02252017|75|9|1150
C00253260|02062017|100|1|100
C00253260|02282017|200|3|750
C00253260|02272017|100|1|100
C00370007|02112017|100|3|325
C00370007|02222017|1000|1|1000
C00370007|02142017|200|3|5400
C00370007|02232017|100|1|100
C00370007|02012017|500|3|1250
C00370007|02022017|113|2|225
C00370007|02272017|500|4|6100
C00370007|02212017|300|1|300
C00370007|02182017|200|1|200
C00370007|02162017|250|1|250
C00370007|02252017|200|1|200
C00370007|02242017|300|1|300
C00274944|02272017|500|34|27200
C00274944|02222017|500|14|8300
C00274944|02212017|1000|2|2000
C00274944|02162017|750|2|1500
C00274944|02252017|500|11|7100
C00274944|02232017|500|6|4000
C00274944|02282017|500|1|500
C00274944|02012017|1000|1|1000
C00274944|02072017|1000|1|1000
C00274944|02242017|500|3|3800
C00274944|02142017|750|4|6750
C00274944|02102017|750|1|750
C00274944|02062017|500|1|500
C00370007|02092017|50|2|100
C00370007|02032017|600|1|600
C00370007|02262017|100|1|100
C00344234|02072017|2000|1|2000
C00033423|02072017|5000|1|5000
C00033423|02172017|75|6|437
C00033423|02032017|77|4|325
C00079541|02202017|300|1|300
C00161810|01232017|500|9|6780
C00161810|01042017|240|1|240
C00161810|01152017|16|1|16
C00161810|01092017|1000|1|1000
C00161810|01302017|2000|2|4000
C00004812|02282017|239|6|1068
C00004812|02252017|330|2|659
C00004812|02022017|208|1|208
C00004812|02132017|250|3|766
C00004812|02062017|104|6|624
C00004812|02162017|166|3|478
C00004812|02142017|458|2|916
C00004812|02092017|2500|1|2500
C00004812|02172017|5000|1|5000
C00004812|02202017|1000|4|3300
C00004812|02152017|250|5|10548
C00004812|02242017|100|2|200
C00004812|02212017|1750|4|8708
C00004812|02222017|2500|1|2500
C00306449|02082017|535|1|535
C00306449|02102017|1000|1|1000
C00306449|02142017|535|1|535
C00306449|02252017|365|1|365
C00306449|02012017|1000|1|1000
C00306449|02022017|768|4|2900
C00306449|02032017|1000|1|1000
C00306449|02042017|1000|3|2535
C00306449|02052017|130|4|675
C00306449|02072017|500|1|500
C00355677|02282017|200|14|3675
C00355677|02222017|5000|1|5000
C00355677|02142017|250|1|250
C00355677|02132017|1250|1|1250
C00355677|02272017|1000|1|1000
C00355677|02252017|500|1|500
C00039321|02102017|192|15|2236
C00039321|02242017|146|16|2296
C00281212|02282017|160|71|13320
C00616938|02242017|125|4|791
C00277541|02282017|233|4|866
C00277541|02262017|170|2|340
C00277541|02072017|100|1|100
C00277541|02092017|100|1|100
C00277541|02012017|166|1|166
C00277541|02042017|68|2|135
C00277541|02172017|50|1|50
C00277541|02032017|625|2|1250
C00277541|02052017|40|1|40
C00277541|02272017|100|5|1025
C00277541|02102017|375|2|750
C00277541|02112017|50|1|50
C00277541|02192017|250|1|250
C00277541|02082017|100|1|100
C00277541|02152017|85|1|85
C00277541|02222017|383|2|766
C00277541|02162017|170|1|170
C00277541|02142017|50|1|50
C00277541|02132017|25|1|25
C00340554|02172017|500|1|500
C00093963|02152017|100|24|3427
C00093963|02282017|100|24|3287
C00093963|02092017|1000|1|1000
C00139451|02282017|75|6|525
C00139451|02162017|88|4|412
C00082040|02032017|125|3|415
C00082040|02172017|113|4|472
C00082040|02132017|250|1|250
C00082040|02282017|500|1|500
C00630061|02092017|250|7|1990
C00630061|02272017|1000|3|4700
C00630061|01102017|500|5|2650
C00630061|03112017|250|12|4900
C00630061|01242017|625|2|1250
C00630061|01192017|2700|1|2700
C00630061|02162017|750|2|1500
C00630061|02172017|2700|1|2700
C00104471|02022017|1000|1|1000
C00104471|02062017|750|2|1500
C00104471|02102017|1400|2|2800
C00104471|02142017|750|2|1500
C00104471|02212017|1000|1|1000
C00104471|02232017|1000|8|16400
C00630061|03152017|1600|1|1600
C00168864|02152017|104|22|2550
C00168864|02282017|104|21|2446
C00435735|02152017|208|17|2777
C00435735|02282017|208|17|2777
C00630517|03022017|500|5|2000
C00630517|01252017|500|5|2050
C00630517|02102017|500|4|2250
C00630517|01072017|250|1|250
C00630517|03152017|500|14|9300
C00630517|02182017|250|3|750
C00630517|01152017|625|2|1250
C00630517|02012017|1000|9|14100
C00630517|02222017|300|3|1550
C00630517|01262017|500|4|2250
C00630517|01112017|500|10|9950
C00630517|02072017|1000|5|7700
C00630517|02052017|500|3|2000
C00630517|03142017|255|6|4510
C00630517|02142017|700|8|5650
C00630517|02272017|650|4|2550
C00630517|02062017|380|2|760
C00630517|02082017|375|2|750
C00630517|01232017|250|2|500
C00630517|01142017|1000|2|2000
C00630517|01172017|1000|3|2500
C00630517|01282017|250|3|750
C00630517|03012017|375|4|2000
C00630517|03082017|375|6|3150
C00630517|03032017|250|1|250
C00630517|01092017|500|5|2425
C00630517|01162017|500|5|6450
C00630517|02122017|400|1|400
C00630517|01312017|500|3|1250
C00630517|01302017|1000|3|2450
C00630517|01062017|250|1|250
C00630517|01102017|250|1|250
C00630517|01272017|250|3|1430
C00630517|01082017|250|1|250
C00630517|02172017|375|2|750
C00630517|01212017|500|3|1250
C00630517|02262017|500|1|500
C00630517|02212017|375|2|750
C00630517|03132017|1000|1|1000
C00630517|02042017|1000|1|1000
C00630517|02132017|255|2|510
C00630517|02252017|260|1|260
C00630517|03062017|255|2|510
C00630517|03102017|250|1|250
C00630517|02162017|500|1|500
C00630517|02152017|400|2|800
C00630517|03072017|250|1|250
C00630517|02282017|1000|1|1000
C00630517|03092017|1000|1|1000
C00630517|03052017|1000|1|1000
C00630517|01192017|500|3|3450
C00630517|02232017|500|1|500
C00188367|02152017|200|3|565
C00188367|02242017|35|1|35
C00188367|02052017|35|1|35
C00000935|02192017|17|66|1692
C00000935|02012017|19|224|13524
C00540443|02122017|250|1|250
C00540443|02052017|250|1|250
C00540443|02282017|250|1|250
C00630244|01142017|45|8|330
C00630244|02262017|264|3|634
C00630244|02272017|275|2|550
C00630244|02282017|100|3|332
C00630244|02202017|250|1|250
C00630244|02162017|500|1|500
C00630244|03022017|300|2|600
C00630244|01282017|1000|1|1000
C00630244|03062017|515|2|1030
C00630244|02212017|225|4|1150
C00630244|02252017|211|1|211
C00630244|03152017|250|9|2875
C00630244|02082017|300|1|300
C00630244|03012017|250|1|250
C00630244|02152017|100|1|100
C00630244|01062017|200|3|760
C00630244|01192017|1000|1|1000
C00630244|01272017|2000|1|2000
C00630244|03072017|900|1|900
C00630244|01152017|100|1|100
C00630244|03142017|500|1|500
C00630244|01212017|25|1|25
C00630244|03132017|500|1|500
C00629675|03092017|100|7|1534
C00629675|03022017|500|4|1950
C00629675|03142017|34|3|568
C00629675|02092017|250|5|1984
C00629675|01032017|27|1|27
C00629675|02032017|225|4|727
C00629675|02172017|340|5|2140
C00629675|03152017|140|23|6708
C00629675|03062017|300|2|600
C00629675|02202017|525|2|1050
C00629675|01292017|175|2|350
C00629675|02242017|500|3|3300
C00629675|03082017|175|6|3450
C00629675|01012017|250|3|600
C00629675|03042017|100|4|550
C00629675|03072017|325|6|2850
C00629675|03052017|50|1|50
C00629675|03132017|300|7|2590
C00629675|01232017|175|2|350
C00629675|01302017|275|2|550
C00629675|01152017|142|2|284
C00629675|01092017|34|1|34
C00629675|02082017|275|4|1575
C00629675|02142017|250|3|1500
C00629675|02232017|100|5|1434
C00629675|03032017|100|3|449
C00629675|02212017|250|4|1150
C00629675|01242017|1000|1|1000
C00629675|02022017|250|1|250
C00629675|02262017|300|2|600
C00629675|02272017|1850|4|6650
C00629675|02192017|375|2|750
C00629675|02012017|175|2|350
C00629675|02222017|200|7|1695
C00629675|02042017|340|1|340
C00629675|01202017|100|2|200
C00629675|02062017|100|1|100
C00629675|03012017|75|2|150
C00629675|01192017|27|2|54
C00629675|02112017|220|1|220
C00629675|02162017|250|1|250
C00629675|01252017|2200|1|2200
C00629675|02182017|37|2|74
C00477653|03092017|1000|9|8250
C00477653|03212017|500|1|500
C00477653|03172017|500|6|5250
C00477653|03102017|1000|3|2500
C00477653|02032017|80|5|420
C00477653|02092017|240|5|1260
C00009936|01112017|260|1|260
C00009936|01312017|258|2|515
C00493635|01092017|250|3|1000
C00548198|01182017|5000|1|5000
C00086256|02102017|84|1|84
C00086256|02242017|84|1|84
C00630913|02102017|175|2|350
C00630913|03142017|375|2|750
C00630913|01092017|375|4|1400
C00630913|01252017|250|1|250
C00630913|01142017|2700|1|2700
C00630913|03152017|500|1|500
C00631572|02282017|375|8|4250
C00631572|03222017|250|14|4720
C00631572|03132017|369|2|738
C00631572|03212017|250|8|2340
C00631572|03062017|500|4|1520
C00631572|02222017|675|2|1350
C00631572|03032017|500|2|1000
C00631572|03102017|500|9|3550
C00631572|01242017|500|2|1000
C00631572|03012017|750|2|1500
C00631572|03202017|200|5|1210
C00631572|03082017|275|3|1025
C00039206|01132017|3000|1|3000
C00039206|03152017|167|6|918
C00039206|02152017|84|1|84
C00039206|02282017|84|1|84
C00215384|01312017|141|8|1129
C00215384|02152017|90|21|2214
C00215384|02282017|88|28|2609
C00215384|03152017|76|38|3145
C00215384|01132017|208|1|208
C00303883|01272017|192|8|1420
C00303883|02102017|192|10|1592
C00303883|02242017|192|10|1592
C00303883|03102017|192|11|1633
C00003558|02212017|275|8|2700
C00003558|02152017|250|5|1550
C00003558|02092017|250|3|1000
C00003558|02172017|250|2|500
C00003558|03092017|1000|1|1000
C00003558|02132017|300|1|300
C00003558|03202017|225|2|450
C00003558|03022017|275|2|550
C00003558|03162017|250|1|250
C00003558|03032017|300|3|950
C00003558|03062017|500|1|500
C00003558|02082017|250|5|1475
C00003558|02272017|2650|2|5300
C00003558|03072017|5000|1|5000
C00003558|02222017|250|1|250
C00631572|03152017|300|3|1050
C00631572|02172017|375|2|750
C00631572|03022017|5|1|5
C00631572|02212017|250|1|250
C00631572|02132017|1000|1|1000
C00631572|02072017|250|1|250
C00631572|02272017|500|1|500
C00557298|03292017|432|25|13001
C00455733|03302017|230|1|230
C00042366|02182017|50|6|440
C00042366|02022017|25|73|8242
C00042366|02152017|266|120|167804
C00042366|02282017|150|380|303030
C00042366|02032017|50|12|2815
C00042366|02062017|250|25|30658
C00042366|02192017|50|9|585
C00042366|02242017|200|16|38926
C00042366|02042017|50|7|675
C00042366|02082017|200|26|81815
C00042366|02232017|35|69|18232
C00042366|02102017|50|17|3235
C00042366|02112017|100|21|8596
C00042366|02272017|200|39|206405
C00042366|02072017|50|101|27156
C00042366|02132017|390|26|68316
C00042366|02142017|15|120|15669
C00042366|02092017|25|107|9528
C00042366|02172017|250|24|13065
C00042366|02252017|100|17|3338
C00042366|02212017|100|83|89953
C00042366|02202017|250|15|7737
C00042366|02222017|275|16|42045
C00042366|02162017|45|74|78638
C00042366|02122017|50|11|1883
C00042366|02012017|100|16|7197
C00042366|02262017|50|17|1839
C00042366|02052017|200|7|1175
C00632067|01312017|375|2|750
C00632067|03212017|500|10|6000
C00632067|03012017|1000|10|8900
C00632067|02242017|1000|9|10150
C00632067|03202017|500|5|2254
C00632067|03152017|500|8|3750
C00632067|02222017|2700|8|19900
C00632067|03092017|500|28|26850
C00632067|02272017|1000|6|8400
C00632067|03082017|380|6|4477
C00632067|03142017|500|9|6400
C00632067|03162017|500|1|500
C00632067|02152017|750|4|3750
C00632067|02122017|1000|3|3850
C00632067|01252017|2700|1|2700
C00632067|03062017|275|10|7250
C00632067|03032017|1600|2|3200
C00632067|03192017|450|8|5150
C00632067|02172017|2700|5|8850
C00632067|03132017|500|3|1750
C00632067|02112017|500|2|1000
C00632067|02092017|1350|2|2700
C00632067|03222017|250|5|3100
C00632067|02142017|250|1|250
C00632067|02232017|1850|2|3700
C00632067|03172017|250|3|750
C00632067|02192017|1000|2|2000
C00632067|02212017|2700|1|2700
C00632067|03022017|500|1|500
C00632067|02052017|500|2|1000
C00632067|02102017|1000|1|1000
C00632067|01242017|2700|1|2700
C00632067|03052017|500|1|500
C00632067|01292017|1000|1|1000
C00632067|03122017|150|2|300
C00632067|02022017|2700|1|2700
C00632067|02032017|500|1|500
C00632067|02082017|2000|1|2000
C00492132|02142017|250|1|250
C00239780|03312017|100|4|390
C00111302|03062017|300|3|850
C00111302|02082017|350|2|700
C00111302|03102017|1000|1|1000
C00111302|03092017|300|1|300
C00546903|03312017|105|9|1105
C00111302|03022017|1000|1|1000
C00111302|02232017|250|1|250
C00111302|03152017|450|3|1750
C00111302|03082017|300|3|1600
C00111302|02282017|1000|1|1000
C00111302|03222017|450|1|450
C00111302|03072017|1000|1|1000
C00111302|02212017|300|1|300
C00111302|02102017|1000|1|1000
C00111302|03012017|300|1|300
C00040279|02072017|105|87|12281
C00040279|02212017|83|123|14041
C00040279|02282017|233|9|2324
C00224147|03312017|300|1|300
C00303685|03312017|360|11|4410
C00104083|02152017|77|15|1316
C00104083|02012017|77|15|1316
C00104083|02082017|100|1|100
C00104083|02222017|25|1|25
C00104083|03152017|50|42|2380
C00104083|03012017|50|42|2377
C00104083|03292017|50|42|2377
C00255257|02222017|250|2|500
C00255257|02152017|425|1|425
C00255257|01252017|500|1|500
C00255257|02032017|300|2|600
C00255257|02062017|425|5|2551
C00255257|02102017|500|1|500
C00255257|02082017|425|1|425
C00255257|02072017|700|4|3300
C00255257|01122017|300|1|300
C00255257|01052017|400|1|400
C00255257|02022017|500|2|1000
C00255257|02232017|1000|1|1000
C00255257|01132017|425|1|425
C00255257|01272017|1000|1|1000
C00255257|03072017|500|1|500
C00255257|02142017|500|1|500
C00255257|01032017|425|1|425
C00255257|01262017|1000|1|1000
C00261891|03142017|270|2|539
C00283135|03282017|85|11|987
C00283135|03312017|85|60|6213
C00283135|03072017|500|7|3760
C00283135|03052017|85|3|215
C00283135|03062017|85|1|85
C00283135|03082017|143|4|619
C00283135|03092017|85|5|1382
C00283135|03102017|85|1|85
C00283135|03132017|93|4|400
C00283135|03112017|30|1|30
C00283135|03122017|100|3|310
C00283135|03142017|85|1|85
C00283135|03152017|64|4|262
C00283135|03162017|543|2|1085
C00283135|03172017|85|2|170
C00283135|03182017|85|3|248
C00283135|03202017|23|2|45
C00283135|03192017|85|1|85
C00283135|03212017|568|4|3500
C00283135|03222017|85|11|907
C00283135|03232017|85|27|2638
C00283135|03242017|100|3|630
C00283135|03252017|85|3|200
C00283135|03262017|85|7|552
C00283135|03272017|128|10|2904
C00283135|03012017|127|1|127
C00283135|03022017|118|2|235
C00283135|03032017|85|4|620
C00283135|03042017|85|1|85
C00422501|03152017|100|7|1116
C00161414|03212017|5000|1|5000
C00161414|03152017|77|21|2951
C00161414|03312017|77|21|2951
C00514026|03242017|275|8|2550
C00514026|03082017|275|3|830
C00514026|03132017|275|1|275
C00514026|03312017|438|2|875
C00514026|03032017|275|1|275
C00514026|03062017|350|2|700
C00514026|03092017|275|1|275
C00514026|03292017|275|1|275
C00514026|03152017|275|1|275
C00336842|03082017|5000|1|5000
C00514026|03102017|275|1|275
C00027359|03062017|77|13|1106
C00633529|03012017|300|7|2550
C00633529|03182017|500|1|500
C00633529|03222017|400|1|400
C00633529|03212017|500|1|500
C00633529|02072017|500|1|500
C00633529|02012017|250|1|250
C00633529|02152017|500|1|500
C00633529|03192017|300|2|600
C00633529|03132017|500|1|500
C00633529|03102017|500|1|500
C00633529|02172017|500|1|500
C00633529|02032017|1475|2|2950
C00633529|02112017|500|1|500
C00633529|01312017|1600|2|3200
C00633529|02192017|250|1|250
C00633529|03162017|375|2|750
C00633529|01242017|1000|1|1000
C00633529|03142017|250|1|250
C00633529|02092017|1000|1|1000
C00633529|02272017|1000|1|1000
C00633529|02122017|2000|1|2000
C00633529|03172017|1000|1|1000
C00633529|02022017|1000|1|1000
C00633529|02102017|1000|1|1000
C00579458|01232017|750|4|3350
C00620716|03062017|1000|1|1000
C00620716|02162017|1000|4|3425
C00343681|03022017|250|6|1650
C00343681|02232017|800|1|800
C00343681|02282017|800|1|800
C00343681|01052017|250|5|1400
C00343681|02102017|250|5|1400
C00103549|03312017|80|86|12541
C00103549|03102017|1000|1|1000
C00103549|03242017|125|4|1165
C00040741|03312017|128|27|3064
C00217471|01312017|264|4|1068
C00217471|02282017|115|9|1227
C00177436|03312017|225|51|14228
C00004606|03272017|403|3|1056
C00333740|02242017|750|6|4300
C00333740|02142017|900|4|4800
C00333740|03222017|1000|1|1000
C00476853|02232017|50|2|100
C00476853|03092017|50|2|100
C00476853|01182017|50|1|50
C00087478|03042017|60|4|270
C00087478|03182017|66|4|283
C00390351|03232017|150|27|4256
C00383992|03312017|263|12|3828
C00428110|03092017|105|27|3693
C00377044|03312017|95|6|644
C00034272|01182017|2000|4|9500
C00034272|01232017|500|12|7500
C00034272|01112017|1000|2|2000
C00034272|01242017|3000|3|10000
C00034272|01092017|5000|1|5000
C00034272|02062017|2250|6|17500
C00034272|01172017|500|9|18500
C00034272|01272017|1000|1|1000
C00034272|01102017|2000|3|4300
C00034272|02142017|750|1|750
C00034272|02172017|1000|1|1000
C00075291|03172017|210|1|210
C00075291|03312017|82|12|1198
C00302844|03212017|250|1|250
C00302844|03222017|92|2|183
C00302844|03172017|43|81|5173
C00302844|03312017|41|90|5643
C00302844|03032017|76|43|3707
C00302844|03142017|250|2|499
C00302844|03152017|175|2|350
C00302844|03282017|90|1|90
C00302844|03232017|500|2|1000
C00302844|03252017|83|1|83
C00302844|03162017|3500|1|3500
C00302844|03272017|83|1|83
C00114694|03142017|100|12|1624
C00114694|03302017|100|11|1574
C00114694|03312017|50|1|50
C00586859|03302017|2500|4|10000
C00586859|03202017|76|8|696
C00632752|02222017|3250|4|13000
C00632752|03132017|5000|2|10000
C00632752|03292017|5000|2|10000
C00624106|03132017|625|2|1250
C00178012|03212017|250|4|1250
C00178012|03222017|375|4|1500
C00167346|01182017|1000|2|2000
C00167346|01272017|1000|1|1000
C00167346|01312017|800|2|1600
C00167346|01092017|1200|5|6900
C00167346|01022017|1000|1|1000
C00167346|01032017|1500|1|1500
C00349225|01232017|375|2|750
C00349225|01062017|1500|1|1500
C00349225|01042017|500|1|500
C00349225|01272017|500|1|500
C00349225|01142017|250|1|250
C00167346|02012017|500|1|500
C00167346|02022017|500|1|500
C00167346|02122017|250|1|250
C00167346|02142017|1100|2|2200
C00167346|02152017|10000|1|10000
C00167346|02212017|100|1|100
C00167346|02222017|250|1|250
C00167346|02242017|100|1|100
C00167346|02262017|100|1|100
C00167346|02272017|725|2|1450
C00167346|02282017|1200|1|1200
C00349225|02142017|1875|2|3750
C00349225|02162017|250|1|250
C00349225|02272017|500|16|8365
C00349225|02282017|1000|3|5775
C00349225|02242017|750|4|3000
C00349225|02152017|500|1|500
C00349225|02232017|750|1|750
C00003970|03102017|250|12|4750
C00003970|02142017|250|6|2050
C00003970|02272017|375|2|750
C00003970|02252017|750|1|750
C00003970|01092017|250|2|500
C00003970|02172017|500|1|500
C00269241|03182017|500|1|500
C00460097|03312017|210|1|210
C00333542|03312017|360|2|720
C00632778|01282017|1000|1|1000
C00632778|03142017|250|1|250
C00632778|02272017|500|1|500
C00632778|02132017|500|4|2250
C00632778|03052017|2700|1|2700
C00632778|03072017|1000|1|1000
C00632778|03102017|1000|1|1000
C00632778|03202017|500|1|500
C00632778|02142017|500|3|1250
C00632778|02232017|1000|1|1000
C00632778|02172017|250|1|250
C00632778|02162017|1850|2|3700
C00632778|03152017|500|5|2200
C00632778|03272017|250|1|250
C00482372|03082017|20|3|60
C00482372|03122017|20|3|50
C00482372|03102017|110|6|660
C00482372|03012017|200|1|200
C00482372|03072017|20|1|20
C00482372|03062017|200|3|430
C00482372|03142017|150|5|605
C00482372|03222017|10|1|10
C00482372|03192017|350|1|350
C00482372|03132017|200|2|400
C00482372|03022017|200|2|400
C00482372|03312017|230|3|560
C00482372|03032017|100|1|100
C00482372|03152017|200|3|600
C00482372|03302017|100|1|100
C00406645|03182017|350|1|350
C00406645|03072017|651|4|4117
C00406645|03012017|140|2|280
C00406645|03152017|300|5|2804
C00406645|03272017|126|2|252
C00406645|03092017|1250|1|1250
C00406645|03062017|300|1|300
C00370577|03312017|50|6|583
C00370577|02152017|154|2|308
C00370577|02282017|204|2|408
C00370577|03152017|125|4|508
C00370577|01152017|208|1|208
C00370577|01312017|208|1|208
C00321406|02062017|1500|1|1500
C00270934|03312017|375|1|375
C00270934|03202017|100|6|725
C00270934|03302017|250|3|2800
C00270934|03292017|1500|3|3450
C00270934|03262017|50|1|50
C00270934|03152017|100|2|200
C00270934|03162017|50|1|50
C00270934|03182017|100|1|100
C00270934|03052017|100|1|100
C00580464|03032017|500|6|5000
C00580464|02172017|250|1|250
C00004275|01232017|2500|1|2500
C00004275|01262017|250|25|12550
C00004275|01272017|375|8|4500
C00004275|01312017|500|14|14000
C00004275|01102017|500|5|2500
C00004275|01152017|250|5|2750
C00004275|01132017|500|1|500
C00004275|01182017|1000|1|1000
C00004275|02202017|250|9|4250
C00004275|02142017|500|7|4750
C00004275|02282017|250|14|5472
C00004275|02162017|500|4|2250
C00004275|02172017|750|1|750
C00004275|02182017|500|3|1750
C00004275|02192017|250|1|250
C00004275|02212017|250|3|1000
C00004275|02232017|400|6|3300
C00004275|02012017|750|6|4250
C00004275|02062017|500|16|10083
C00004275|02072017|1000|4|3500
C00004275|02082017|250|9|4000
C00004275|02092017|1000|1|1000
C00004275|02132017|250|13|6500
C00252825|03162017|110|13|1237
C00252825|02072017|147|39|5327
C00252825|03022017|115|57|6602
C00252825|03202017|123|152|17957
C00252825|02202017|141|123|17151
C00252825|01202017|132|4|502
C00252825|02132017|117|43|4759
C00252825|02152017|115|50|5736
C00252825|03232017|129|7|852
C00252825|03132017|103|26|2223
C00252825|01242017|125|13|1816
C00252825|03152017|123|69|8225
C00252825|02102017|141|40|5796
C00252825|03092017|97|29|2880
C00252825|03062017|123|93|10858
C00252825|02012017|125|63|7598
C00252825|02082017|127|38|4776
C00252825|03032017|123|18|2079
C00252825|03272017|123|31|3257
C00252825|02212017|146|23|3220
C00252825|03102017|49|35|2324
C00252825|01032017|200|1|200
C00252825|01122017|213|7|1261
C00392290|03312017|68|16|3857
C00392290|03242017|500|21|16380
C00392290|03172017|240|4|910
C00627737|01132017|68850|1|68850
C00627737|02142017|113850|1|113850
C00627737|03222017|508125|1|508125
C00411900|03102017|114|12|1368
C00411900|03142017|2500|1|2500
C00411900|03152017|5000|1|5000
C00411900|03242017|73|18|1587
C00411900|03282017|5000|3|13000
C00252825|03212017|110|20|1965
C00252825|01142017|145|1|145
C00550988|03152017|66|10|693
C00550988|03312017|54|13|797
C00252825|01042017|133|1|133
C00252825|01262017|125|1|125
C00240457|03172017|75|1|75
C00336768|03222017|40|3|123
C00336768|03082017|50|1|50
C00044776|03022017|1500|4|5463
C00044776|03272017|200|2|400
C00044776|03102017|200|3|520
C00044776|03012017|150|9|5265
C00044776|03292017|25|3|290
C00044776|03082017|86|4|687
C00044776|03152017|125|3|320
C00044776|03302017|500|1|500
C00044776|03222017|88|2|175
C00044776|03092017|103|2|205
C00044776|03142017|49|4|363
C00381954|03312017|172|211|38947
C00381954|03172017|36|1|36
C00375782|03182017|1500|1|1500
C00375782|03102017|1000|1|1000
C00375782|03202017|250|1|250
C00041038|03312017|200|2|400
C00509729|01272017|250|1|250
C00509729|01132017|1000|1|1000
C00509729|03102017|250|1|250
C00509729|02072017|500|1|500
C00509729|03292017|2200|2|4400
C00509729|03242017|500|1|500
C00509729|03312017|2700|1|2700
C00509729|02252017|1000|1|1000
C00085977|02222017|300|1|300
C00085977|03212017|275|4|1800
C00085977|03282017|250|1|250
C00200139|03312017|150|6|1672
C00467381|03312017|576|8|5074
C00467381|01312017|1250|3|3750
C00517235|03232017|1000|4|8000
C00028787|03032017|500|1|500
C00028787|03062017|100|3|750
C00028787|03152017|500|1|500
C00028787|03172017|2000|1|2000
C00028787|03202017|500|1|500
C00028787|03272017|500|1|500
C00028787|03282017|500|1|500
C00028787|03292017|500|3|1100
C00300418|03312017|150|73|14413
C00028787|03312017|25|3|241
C00496752|03312017|150|20|4303
C00208983|03242017|108|7|1172
C00208983|03162017|5000|1|5000
C00380709|03312017|350|31|16352
C00589754|03062017|692|2|1383
C00566760|01312017|115|2|229
C00566760|02172017|94|4|395
C00566760|02282017|94|4|395
C00566760|03152017|46|10|650
C00419986|02012017|125|1|125
C00419986|02202017|25|1|25
C00419986|03012017|100|2|200
C00282566|03312017|100|7|780
C00282566|03172017|750|2|1500
C00493940|03142017|5000|1|5000
C00409227|03312017|150|15|2400
C00280222|03312017|800|911|1100000
C00377002|03012017|475|2|950
C00377002|03042017|740|1|740
C00287003|03312017|100|43|5192
C00140707|03082017|250|3|950
C00140707|03092017|1000|2|2000
C00140707|03132017|1000|1|1000
C00140707|03282017|250|5|1300
C00140707|03212017|275|2|550
C00140707|01132017|250|1|250
C00140707|03172017|375|2|750
C00140707|02272017|500|1|500
C00140707|02222017|275|2|550
C00140707|01312017|450|2|900
C00140707|03312017|250|2|500
C00140707|01192017|250|1|250
C00247403|03272017|300|5|9625
C00247403|03122017|243|10|1997
C00247403|03102017|200|8|1947
C00247403|03302017|1800|1|1800
C00247403|03142017|288|4|2250
C00247403|03022017|250|5|1725
C00247403|03132017|250|46|12058
C00247403|03092017|250|9|2150
C00247403|03052017|238|2|475
C00247403|03162017|188|2|375
C00247403|03072017|250|4|1075
C00247403|03012017|250|6|1375
C00247403|03062017|188|8|2600
C00247403|03082017|250|7|1761
C00247403|03032017|125|1|125
C00247403|03172017|306|2|611
C00247403|03112017|263|4|925
C00247403|03202017|400|2|800
C00247403|03282017|300|3|850
C00247403|03262017|175|1|175
C00247403|03152017|200|2|400
C00247403|03212017|100|2|200
C00247403|03042017|250|1|250
C00247403|03292017|100|1|100
C00247403|03232017|50|1|50
C00275529|03312017|93|19|1761
C00275529|03282017|664|2|1327
C00120873|03172017|50|14|893
C00120873|03312017|50|13|843
C00120873|03032017|50|12|817
C00120873|01202017|192|1|192
C00120873|02032017|100|3|367
C00120873|02172017|100|3|367
C00484451|03202017|1000|4|7500
C00484451|03212017|3750|2|7500
C00484451|03242017|67|4|268
